uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
a1e13d84697311ee998428c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,77.0,6,10,8,10,3985.325,3011.022,752.625,102.0,85.444,180.248,71.28,0.0,0.0,8.208,15.984,12.312,0.0,19.44,0.0,0.0,42.444,65.448,8.208,15.984,12.312,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1e13d85697311ee989428c2dd2980ba,69,Kafka,80,Lightning,Patience Is All You Need,80.0,6,9,9,9,3274.261,3737.327,988.371,125.032,40.316,95.36,48.88,0.0,0.0,0.0,33.552,28.512,0.0,7.776,34.56,0.0,35.316,45.36,0.0,15.552,28.512,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1e13d85697311ee989428c2dd2980ba,69,Clara,80,Physical,On the Fall of an Aeon,80.0,5,9,10,9,3487.603,2803.649,1213.281,124.732,56.416,132.296,53.28,0.0,0.0,8.64,0.0,17.496,4.3,14.256,7.776,33.48,11.016,82.296,8.64,0.0,17.496,CRIT Rate,SPD,Physical DMG Boost,ATK,Musketeer of Wild Wheat,Inert Salsotto
a1e13d85697311ee989428c2dd2980ba,69,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,8,8,8,2824.521,2020.611,1050.025,134.332,25.412,151.736,56.88,0.0,24.439,8.64,81.76,46.008,2.3,0.0,24.624,30.24,20.412,36.936,8.64,23.76,46.008,CRIT DMG,SPD,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Sprightly Vonwacq
a1e13d85697311ee989428c2dd2980ba,69,Tingyun,80,Lightning,"Carve the Moon, Weave the Clouds",80.0,6,11,10,10,3466.01,2385.684,1178.834,143.752,19.58,88.232,46.88,0.0,19.439,4.32,22.464,23.328,0.0,14.688,44.496,34.56,14.58,38.232,4.32,22.464,23.328,HP,SPD,Lightning DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Space Sealing Station
a1e13d8a697311ee8a5b28c2dd2980ba,67,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,6,10,10,10,2851.305,3055.963,1180.316,121.9,72.74,173.792,48.88,0.0,0.0,7.776,15.984,23.328,6.9,12.096,11.664,25.38,43.74,34.992,7.776,15.984,23.328,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1e13d8a697311ee8a5b28c2dd2980ba,67,Tingyun,75,Lightning,Past and Future,70.0,3,6,7,6,2705.235,2175.851,1002.856,150.952,16.664,74.624,42.08,0.0,24.439,10.8,0.0,46.656,7.2,12.096,30.672,19.98,11.664,24.624,10.8,0.0,46.656,ATK,SPD,Lightning DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Sprightly Vonwacq
a1e13d8a697311ee8a5b28c2dd2980ba,67,Bronya,75,Wind,But the Battle Isn't Over,70.0,2,8,7,3,3824.097,1655.386,1908.486,124.032,19.904,173.792,18.0,0.0,26.174,30.688,3.456,0.0,0.0,29.808,12.528,44.28,14.904,34.992,14.688,3.456,0.0,CRIT DMG,SPD,DEF,Energy Regeneration Rate,"Eagle of Twilight Line, Musketeer of Wild Wheat",Broken Keel
a1e13d8a697311ee8a5b28c2dd2980ba,67,Bailu,75,Lightning,Quid Pro Quo,70.0,4,8,8,7,5672.492,1351.945,1162.992,110.9,19.904,56.48,0.0,44.561,19.439,26.464,13.824,5.184,12.9,15.984,7.776,14.58,14.904,6.48,22.464,13.824,5.184,Outgoing Healing Boost,HP,HP,Energy Regeneration Rate,Passerby of Wandering Cloud,Fleet of the Ageless
a1e13d8b697311eeb47628c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,7,12,12,12,7015.767,1874.927,851.837,122.032,56.608,158.216,38.88,0.0,0.0,33.328,0.0,33.696,0.0,38.88,26.784,0.0,13.608,43.416,23.328,0.0,33.696,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1e13d8b697311eeb47628c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,6,10,10,10,3638.47,3328.431,1230.063,130.332,54.908,113.864,48.88,0.0,0.0,7.776,11.664,21.384,6.3,30.24,43.2,5.4,5.508,27.864,7.776,11.664,21.384,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1e13d8b697311eeb47628c2dd2980ba,68,Luocha,80,Imaginary,Echoes of the Coffin,80.0,6,10,10,10,4084.653,4323.726,926.783,140.692,29.3,61.664,38.88,0.0,0.0,12.528,19.44,19.44,8.6,8.208,33.696,4.32,24.3,11.664,12.528,19.44,19.44,ATK,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Fleet of the Ageless
a1e13d8b697311eeb47628c2dd2980ba,68,Gepard,80,Ice,Day One of My New Life,60.0,4,6,6,6,3720.862,1217.447,2191.284,98.9,10.184,74.365,16.0,0.0,0.0,13.456,3.888,11.016,6.9,13.565,9.763,9.18,5.184,24.365,3.456,3.888,11.016,DEF,HP,HP,DEF,Knight of Purity Palace,Belobog of the Architects
a1e13d8c697311ee9dc328c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3641.483,3294.001,945.581,108.12,90.304,167.288,61.28,0.0,0.0,4.32,3.888,6.48,0.0,14.688,14.688,24.3,47.304,52.488,4.32,3.888,6.48,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1e13d8c697311ee9dc328c2dd2980ba,68,Luocha,80,Imaginary,Time Waits for No One,80.0,6,9,9,9,4552.675,3193.289,1262.18,150.492,14.072,50.0,0.0,46.561,19.439,16.416,20.304,16.2,18.4,0.0,45.792,23.76,9.072,0.0,16.416,20.304,16.2,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,Musketeer of Wild Wheat,Fleet of the Ageless
a1e13d8c697311ee9dc328c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,6,10,10,10,7777.471,1314.919,1651.901,150.332,35.364,79.16,0.0,0.0,31.439,36.416,0.0,28.512,19.3,11.232,3.456,31.86,11.664,29.16,16.416,0.0,28.512,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1e13d8c697311ee9dc328c2dd2980ba,68,Jing Yuan,80,Lightning,Today Is Another Peaceful Day,80.0,1,10,10,10,3198.215,3553.231,1062.357,106.2,74.572,118.04,48.88,0.0,0.0,14.256,4.32,0.0,7.2,14.688,22.896,15.12,17.172,68.04,14.256,4.32,0.0,CRIT Rate,ATK,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
a1e13d8d697311eea20d28c2dd2980ba,69,Kafka,80,Lightning,Patience Is All You Need,80.0,1,10,10,8,3362.684,4125.708,1049.122,125.6,14.72,61.016,48.88,0.0,0.0,28.08,37.008,11.016,25.6,19.872,23.328,8.64,9.72,11.016,28.08,19.008,11.016,ATK,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1e13d8d697311eea20d28c2dd2980ba,69,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,1,10,9,9,3570.138,1909.193,1485.831,132.032,10.832,96.008,0.0,0.0,5.0,22.464,80.672,137.624,0.0,0.0,26.352,28.62,5.832,46.008,22.464,30.672,40.824,HP,SPD,DEF,Break Effect,Thief of Shooting Meteor,Sprightly Vonwacq
a1e13d8d697311eea20d28c2dd2980ba,69,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,1,10,2,10,9661.575,1391.734,1876.235,135.032,14.94,50.0,0.0,10.0,14.0,53.2,8.64,0.0,10.0,23.76,12.096,52.92,3.24,0.0,43.2,8.64,0.0,HP,SPD,HP,HP,"Longevous Disciple, Passerby of Wandering Cloud",Fleet of the Ageless
a1e13d8d697311eea20d28c2dd2980ba,69,Bailu,80,Lightning,Quid Pro Quo,80.0,1,6,9,8,4882.437,1438.369,1502.933,132.532,16.664,50.0,0.0,34.561,19.439,15.552,31.104,18.144,9.5,12.96,0.0,48.6,11.664,0.0,15.552,31.104,18.144,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Guard of Wuthering Snow,Fleet of the Ageless
a1e13d8e697311eeb83228c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,6,10,10,10,3136.161,2892.933,1267.038,126.332,75.22,114.512,44.526,0.0,0.0,35.424,22.896,5.832,2.3,14.688,19.872,18.9,17.82,28.512,35.424,22.896,5.832,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1e13d8e697311eeb83228c2dd2980ba,68,Sushang,80,Physical,Sleep Like the Dead,50.0,6,12,10,11,2629.067,2899.405,955.246,115.9,65.912,169.424,0.0,0.0,0.0,7.776,0.0,28.312,8.9,7.776,12.096,18.9,28.512,89.424,7.776,0.0,12.312,CRIT Rate,ATK,ATK,ATK,"Thief of Shooting Meteor, Flex",
a1e13d8e697311eeb83228c2dd2980ba,68,Clara,80,Physical,On the Fall of an Aeon,80.0,6,10,10,10,3671.47,2893.685,1098.975,90.0,76.828,103.784,63.28,0.0,19.439,4.32,11.232,12.312,0.0,17.28,22.896,14.04,31.428,53.784,4.32,11.232,12.312,CRIT Rate,ATK,Physical DMG Boost,Energy Regeneration Rate,Champion of Streetwise Boxing,Inert Salsotto
a1e13d8e697311eeb83228c2dd2980ba,68,Luka,80,Physical,Resolution Shines As Pearls of Sweat,80.0,5,8,8,8,2836.9,2549.841,1057.581,135.612,10.832,76.568,36.703,0.0,16.174,11.232,30.096,16.848,12.6,12.096,0.0,19.44,5.832,26.568,11.232,12.096,16.848,ATK,SPD,Physical DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Space Sealing Station
a1e13d90697311ee898428c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,7,12,12,12,2976.104,3221.944,1274.049,115.0,73.456,221.744,48.88,0.0,0.0,22.464,0.0,0.0,0.0,4.32,20.304,41.58,30.456,82.944,22.464,0.0,0.0,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1e13d90697311ee898428c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,6,10,10,10,3340.511,3070.842,1187.331,124.032,81.052,92.48,48.88,0.0,0.0,12.096,8.208,41.472,0.0,15.12,27.648,0.0,23.652,6.48,12.096,8.208,41.472,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1e13d90697311ee898428c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3645.892,2766.312,1028.391,140.352,108.208,118.688,61.28,0.0,0.0,12.096,0.0,0.0,7.2,15.984,24.192,23.22,29.808,68.688,12.096,0.0,0.0,CRIT Rate,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1e13d90697311ee898428c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,4,8,6,8,7745.798,1090.755,1457.654,102.0,21.316,66.2,0.0,0.0,12.0,44.192,7.344,5.184,2.0,11.232,12.528,25.38,2.916,16.2,24.192,7.344,5.184,HP,HP,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1e13d95697311eeaf0728c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,2,8,8,7,7928.845,1570.22,1396.333,108.9,29.532,72.032,38.88,0.0,31.439,27.776,31.104,0.0,8.9,22.896,27.648,19.98,5.832,22.032,7.776,31.104,0.0,HP,HP,Quantum DMG Boost,Energy Regeneration Rate,Longevous Disciple,Broken Keel
a1e13d95697311eeaf0728c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,8,8,8,3130.689,2707.497,938.354,132.032,50.684,86.288,56.88,0.0,0.0,19.872,90.896,12.312,0.0,13.824,34.56,9.18,13.284,36.288,19.872,22.896,12.312,CRIT Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1e13d95697311eeaf0728c2dd2980ba,68,Kafka,80,Lightning,Fermata,70.0,2,8,8,8,3002.436,2354.991,846.882,128.226,19.58,102.877,42.348,0.0,0.0,7.776,53.92,84.688,11.8,14.774,7.776,5.4,14.58,52.877,7.776,25.92,11.146,ATK,SPD,Lightning DMG Boost,Break Effect,Band of Sizzling Thunder,Pan-Cosmic Commercial Enterprise
a1e13d95697311eeaf0728c2dd2980ba,68,Blade,80,Wind,On the Fall of an Aeon,80.0,6,9,9,9,6830.731,1629.175,1156.126,103.3,55.88,133.592,38.88,0.0,0.0,26.416,23.76,5.832,6.3,7.344,19.008,29.16,6.48,83.592,16.416,23.76,5.832,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Fleet of the Ageless
a1e13d96697311eeb40628c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,2,5,5,10,3413.091,3446.535,1092.838,115.7,74.248,174.776,48.88,0.0,0.0,7.776,11.664,12.312,16.7,18.576,12.528,10.26,16.848,88.776,7.776,11.664,12.312,CRIT Rate,ATK,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
a1e13d96697311eeb40628c2dd2980ba,68,Herta,20,Ice,,,2,3,3,3,1132.13,726.82,133.753,108.9,39.244,223.016,48.88,0.0,0.0,28.08,3.888,16.848,8.9,16.416,4.32,5.4,26.244,108.216,28.08,3.888,16.848,CRIT DMG,ATK,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
a1e13d96697311eeb40628c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,8,10,7,4097.278,1912.305,1487.213,145.652,10.184,62.312,8.0,0.0,0.0,8.208,93.424,156.416,7.2,26.352,11.664,18.9,5.184,12.312,8.208,35.424,59.616,HP,SPD,DEF,Break Effect,"Messenger Traversing Hackerspace, Thief of Shooting Meteor",Talia: Kingdom of Banditry
a1e13d96697311eeb40628c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,4,8,9,8,2744.187,3182.695,1088.931,117.6,62.696,191.936,48.88,0.0,0.0,3.888,11.664,26.568,2.6,8.208,15.984,9.72,33.696,53.136,3.888,11.664,26.568,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1e13d9a697311eeb07c28c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,6,10,10,10,3219.1,3390.045,1065.911,125.9,62.512,194.528,48.88,0.0,0.0,0.0,0.0,6.48,10.9,24.192,27.648,5.4,28.512,55.728,0.0,0.0,6.48,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1e13d9a697311eeb07c28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,3052.044,2225.973,982.029,148.432,18.832,50.0,43.878,0.0,19.439,3.11,133.168,18.144,16.4,7.776,30.845,15.66,5.832,0.0,3.11,31.968,18.144,Effect Hit Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Inert Salsotto
a1e13d9a697311eeb07c28c2dd2980ba,68,Clara,80,Physical,On the Fall of an Aeon,80.0,6,10,10,10,3826.146,3141.117,1183.009,94.3,64.84,102.099,63.28,0.0,0.0,3.456,6.912,28.512,4.3,25.661,15.984,34.128,19.44,52.099,3.456,6.912,28.512,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1e13d9e697311ee880928c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3567.165,3203.211,779.777,115.32,89.98,180.248,71.28,0.0,0.0,7.776,0.0,11.016,7.2,7.776,22.896,0.0,46.98,65.448,7.776,0.0,11.016,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Messenger Traversing Hackerspace, Wastelander of Banditry Desert",Rutilant Arena
a1e13d9e697311ee880928c2dd2980ba,68,Welt,70,Imaginary,Before the Tutorial Mission Starts,70.0,2,8,8,3,2734.916,3179.929,957.091,113.2,43.556,107.672,56.88,0.0,0.0,4.0,48.208,22.032,11.2,8.208,14.688,19.44,38.556,57.672,0.0,8.208,22.032,ATK,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Space Sealing Station
a1e13d9e697311ee880928c2dd2980ba,68,Blade,80,Wind,On the Fall of an Aeon,80.0,6,10,5,5,6599.641,1648.746,1024.885,115.1,76.076,97.952,38.88,0.0,0.0,4.0,8.64,23.328,18.1,19.008,17.28,14.04,23.976,47.952,0.0,8.64,23.328,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1e13d9e697311ee880928c2dd2980ba,68,Luocha,80,Imaginary,Perfect Timing,80.0,6,8,8,8,3388.967,3338.848,1045.74,128.36,37.4,73.328,0.0,34.561,19.439,41.776,7.344,16.848,21.3,8.64,23.76,30.24,32.4,23.328,7.776,7.344,16.848,Outgoing Healing Boost,ATK,ATK,Energy Regeneration Rate,Musketeer of Wild Wheat,Broken Keel
a1e13d9f697311eea7a728c2dd2980ba,68,Blade,80,Wind,A Secret Vow,80.0,6,10,10,9,6734.857,1626.048,806.856,106.5,71.656,100.544,38.88,0.0,0.0,21.232,8.208,34.992,9.5,15.552,15.12,0.0,14.256,50.544,11.232,8.208,34.992,CRIT Rate,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1e13d9f697311eea7a728c2dd2980ba,68,Jing Yuan,80,Lightning,Geniuses' Repose,80.0,1,8,10,10,3237.78,3381.123,1030.352,104.2,53.188,160.16,35.878,0.0,0.0,17.885,6.653,6.48,5.2,22.55,19.44,4.32,28.188,45.36,17.885,6.653,6.48,CRIT DMG,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1e13d9f697311eea7a728c2dd2980ba,68,Luocha,79,Imaginary,Quid Pro Quo,80.0,3,2,6,6,3563.534,3497.413,869.0,109.7,36.558,73.328,48.88,34.561,0.0,0.0,4.32,22.68,8.7,21.082,26.352,4.86,31.558,23.328,0.0,4.32,22.68,Outgoing Healing Boost,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Space Sealing Station
a1e13d9f697311eea7a728c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Something Irreplaceable,80.0,6,7,6,6,3188.327,3443.516,1085.754,114.22,70.295,116.614,61.28,0.0,0.0,0.0,18.576,24.624,6.1,0.0,11.664,40.5,12.895,66.614,0.0,18.576,24.624,CRIT Rate,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1e13da0697311ee99f028c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,4,10,8,10,8240.801,1402.711,1641.248,143.432,23.7,50.0,0.0,0.0,31.439,58.448,0.0,29.16,18.4,34.128,11.664,37.26,0.0,0.0,38.448,0.0,29.16,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1e13da0697311ee99f028c2dd2980ba,68,Jing Yuan,80,Lightning,The Seriousness of Breakfast,80.0,1,8,8,10,2949.14,2784.095,1190.0,124.032,69.388,133.592,48.88,0.0,0.0,10.8,0.0,11.664,0.0,7.776,34.128,16.2,11.988,83.592,10.8,0.0,11.664,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1e13da0697311ee99f028c2dd2980ba,68,Clara,80,Physical,On the Fall of an Aeon,80.0,1,8,10,10,3350.193,3246.337,1039.173,92.3,51.88,183.488,63.28,0.0,0.0,22.032,0.0,22.032,2.3,0.0,8.208,15.66,38.88,68.688,22.032,0.0,22.032,CRIT DMG,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1e13da0697311ee99f028c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,3,10,9,8,2654.661,2614.324,946.046,150.932,62.796,196.472,48.88,0.0,0.0,3.888,24.624,36.936,10.9,3.456,6.912,0.0,41.796,57.672,3.888,24.624,36.936,CRIT DMG,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1e13da6697311eeb5db28c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,7742.061,1803.581,1140.317,128.932,66.652,150.44,0.0,0.0,0.0,13.888,7.776,5.184,6.9,11.232,27.216,35.1,23.652,35.64,3.888,7.776,5.184,CRIT DMG,SPD,HP,HP,Longevous Disciple,Rutilant Arena
a1e13da6697311eeb5db28c2dd2980ba,68,Trailblazer,80,Fire,Landau's Choice,70.0,3,7,8,5,3790.323,1551.303,1576.598,102.2,5.0,55.832,0.0,0.0,0.0,6.912,8.208,29.808,7.2,23.328,15.984,10.26,0.0,5.832,6.912,8.208,29.808,HP,HP,HP,DEF,Knight of Purity Palace,Belobog of the Architects
a1e13da6697311eeb5db28c2dd2980ba,68,Gepard,80,Ice,Trend of the Universal Market,80.0,3,3,8,7,3495.788,1747.226,4325.546,105.5,5.0,50.0,6.4,0.0,0.0,8.32,19.872,18.144,13.5,4.32,44.496,14.04,0.0,0.0,4.32,19.872,18.144,DEF,DEF,DEF,DEF,Knight of Purity Palace,Belobog of the Architects
a1e13da6697311eeb5db28c2dd2980ba,68,Sampo,80,Wind,Resolution Shines As Pearls of Sweat,80.0,5,8,8,8,2365.388,2266.273,789.039,114.752,14.072,62.312,0.0,0.0,0.0,15.664,10.0,30.456,2.6,10.368,4.32,0.0,9.072,12.312,11.664,0.0,30.456,ATK,SPD,ATK,ATK,Musketeer of Wild Wheat,Space Sealing Station
a1e13da8697311eeb29d28c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,5,9,10,8,2903.873,3296.236,1025.193,115.0,60.484,156.944,48.88,0.0,0.0,23.76,28.512,22.68,0.0,3.456,12.528,9.18,29.484,18.144,23.76,28.512,22.68,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1e13da8697311eeb29d28c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,4,8,8,8,2928.24,2416.675,1188.097,128.932,68.416,157.28,48.88,0.0,19.439,27.648,0.0,33.696,4.9,0.0,38.016,10.26,43.416,6.48,27.648,0.0,33.696,CRIT DMG,SPD,Lightning DMG Boost,Energy Regeneration Rate,Band of Sizzling Thunder,Inert Salsotto
a1e13da8697311eeb29d28c2dd2980ba,68,Clara,80,Physical,On the Fall of an Aeon,80.0,5,8,9,9,3325.316,3171.033,1254.029,112.4,54.796,123.224,63.28,0.0,0.0,3.456,8.64,36.288,22.4,3.888,11.232,38.34,9.396,73.224,3.456,8.64,36.288,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1e13dad697311ee87e628c2dd2980ba,68,Luocha,80,Imaginary,Perfect Timing,80.0,3,7,4,10,4722.87,1931.409,1324.723,130.632,10.508,63.997,0.0,33.003,19.439,58.08,11.232,0.0,4.6,10.8,7.776,59.4,5.508,13.997,28.08,11.232,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Passerby of Wandering Cloud,Broken Keel
a1e13dad697311ee87e628c2dd2980ba,68,Himeko,80,Fire,The Seriousness of Breakfast,80.0,3,6,5,4,2540.966,2151.615,961.611,102.032,5.0,93.216,55.726,0.0,0.0,15.318,13.306,23.328,2.0,9.331,16.416,10.8,0.0,16.848,11.318,13.306,23.328,CRIT DMG,SPD,Fire DMG Boost,ATK,Firesmith of Lava-Forging,Celestial Differentiator
a1e13dad697311ee87e628c2dd2980ba,68,Bronya,70,Wind,Past and Future,70.0,3,8,8,4,4008.249,1384.665,1344.073,120.6,10.508,138.762,3.2,0.0,16.174,48.56,8.208,33.496,21.6,15.552,16.416,0.0,5.508,25.92,34.56,8.208,17.496,CRIT DMG,DEF,HP,Energy Regeneration Rate,"Longevous Disciple, Thief of Shooting Meteor",Broken Keel
a1e13dad697311ee87e628c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,On the Fall of an Aeon,80.0,6,8,8,8,3434.624,3036.739,927.662,118.22,85.588,105.728,61.28,0.0,0.0,28.944,0.0,24.624,10.1,8.64,15.552,19.44,28.188,55.728,28.944,0.0,24.624,CRIT Rate,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1e13db0697311ee912a28c2dd2980ba,67,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,2,9,6,6,7824.704,1479.946,2109.842,145.132,30.712,56.48,0.0,0.0,12.0,34.688,0.0,17.496,20.1,24.192,8.208,23.22,12.312,6.48,14.688,0.0,17.496,HP,SPD,HP,DEF,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1e13db0697311ee912a28c2dd2980ba,67,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,70.0,2,8,8,6,3022.402,2240.624,1129.509,130.326,7.916,55.184,43.878,0.0,5.0,13.651,67.539,18.662,6.9,28.08,0.0,0.0,2.916,5.184,13.651,17.539,18.662,DEF,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Sprightly Vonwacq
a1e13db0697311ee912a28c2dd2980ba,67,Kafka,80,Lightning,Fermata,80.0,2,10,10,7,3373.654,3514.985,1035.442,135.332,5.0,62.312,48.88,0.0,0.0,7.344,33.552,65.048,10.3,7.344,42.336,24.84,0.0,12.312,7.344,15.552,33.048,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1e13db0697311ee912a28c2dd2980ba,67,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,4,8,9,8,2820.399,3314.488,1247.859,115.0,57.418,121.304,48.88,0.0,0.0,3.456,12.096,39.528,0.0,8.208,23.76,19.98,5.832,47.304,3.456,12.096,39.528,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1e13db1697311ee9c5128c2dd2980ba,67,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,7926.047,1705.553,1005.228,101.3,73.456,176.36,38.88,0.0,0.0,10.0,0.0,22.68,4.3,24.192,15.12,9.72,30.456,61.56,0.0,0.0,22.68,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1e13db1697311ee9c5128c2dd2980ba,67,Seele,80,Quantum,In the Night,80.0,6,10,10,10,3144.815,3083.815,1117.804,133.1,66.964,173.792,48.88,0.0,0.0,11.664,0.0,11.664,18.1,16.416,0.0,17.82,35.964,34.992,11.664,0.0,11.664,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
