uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
41319cbf56df11ef9fa028c2dd2980ba,70,Kafka,80,Lightning,Good Night and Sleep Well,80.0,6,10,10,10,3142.297,4373.602,1187.685,100.0,28.976,78.512,0.0,0.0,0.0,20.736,21.456,35.64,0.0,3.888,16.416,24.3,23.976,28.512,20.736,3.456,35.64,ATK,ATK,ATK,ATK,Prisoner in Deep Confinement,Space Sealing Station
41319cc056df11efbd4428c2dd2980ba,70,Yunli,80,Physical,Dance at Sunset,80.0,1,10,10,10,4165.356,3035.943,1198.6,94.0,68.568,127.472,38.88,0.0,19.439,0.0,36.288,10.368,0.0,23.76,20.304,25.38,18.468,41.472,0.0,36.288,10.368,CRIT Rate,ATK,Physical DMG Boost,Energy Regeneration Rate,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
41319cc056df11efbd4428c2dd2980ba,70,Luocha,80,Imaginary,Echoes of the Coffin,80.0,5,10,10,10,4011.11,3714.609,1077.643,103.0,7.916,67.496,0.0,38.754,19.439,39.808,11.232,47.304,2.0,14.256,7.776,29.16,2.916,17.496,29.808,11.232,47.304,Outgoing Healing Boost,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
41319cc056df11efbd4428c2dd2980ba,70,Robin,80,Physical,Flowing Nightglow,80.0,4,10,10,10,3704.979,4247.219,1381.183,125.7,17.312,50.0,0.0,0.0,24.439,11.664,20.304,35.64,18.7,7.776,19.44,39.42,12.312,0.0,11.664,20.304,35.64,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
41319cc056df11efbd4428c2dd2980ba,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80.0,6,10,10,10,3360.729,2818.353,1041.613,114.6,74.752,160.808,61.28,0.0,0.0,15.552,7.344,5.832,4.6,16.416,10.8,15.12,31.752,46.008,15.552,7.344,5.832,CRIT DMG,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
41319cc056df11efbd4428c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,4,10,10,10,5125.546,1856.326,1388.049,148.732,21.848,73.976,0.0,0.0,5.0,8.208,3.888,231.884,14.7,8.208,19.872,10.8,16.848,23.976,8.208,3.888,53.784,HP,SPD,HP,Break Effect,"Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
41319cc056df11efbd4428c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,1,10,10,10,3029.23,2442.383,1453.41,142.572,29.948,72.68,0.0,0.0,0.0,26.208,10.8,257.156,2.3,7.776,14.688,9.72,24.948,22.68,8.208,10.8,79.056,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
41319cc056df11efbd4428c2dd2980ba,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,4,10,10,10,3882.248,3051.803,1156.131,105.0,36.652,227.18,48.88,0.0,0.0,11.232,0.0,16.848,0.0,7.776,19.872,14.04,23.652,55.08,11.232,0.0,16.848,CRIT DMG,ATK,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
41319cc056df11efbd4428c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,4,10,10,10,3093.117,3757.223,978.546,101.0,63.756,202.016,46.88,0.0,0.0,0.0,18.576,11.664,0.0,7.776,23.328,10.8,22.356,92.016,0.0,18.576,11.664,CRIT Rate,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
41319cc156df11ef948128c2dd2980ba,70,Jing Yuan,80,Lightning,Before Dawn,80.0,4,10,10,10,3008.681,3238.349,1196.073,104.2,59.668,209.768,48.88,0.0,0.0,12.096,22.896,19.44,5.2,0.0,7.776,15.12,34.668,58.968,12.096,22.896,19.44,CRIT DMG,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
41319cc156df11ef948128c2dd2980ba,70,Argenti,80,Physical,Today Is Another Peaceful Day,80.0,6,9,9,9,3151.968,2375.327,851.224,128.032,48.964,151.088,63.28,0.0,19.439,6.912,0.0,33.696,0.0,15.552,28.512,0.0,35.964,36.288,6.912,0.0,33.696,CRIT DMG,SPD,Physical DMG Boost,Energy Regeneration Rate,Champion of Streetwise Boxing,Inert Salsotto
41319cc156df11ef948128c2dd2980ba,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,1,9,9,9,3075.146,2510.602,1335.737,148.872,16.664,55.184,0.0,0.0,0.0,21.456,28.08,181.604,8.6,18.576,11.664,10.8,11.664,5.184,3.456,28.08,63.504,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
41319cc156df11ef948128c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,9,9,10,3628.432,2998.631,947.972,110.12,71.512,191.264,61.28,0.0,0.0,19.872,15.12,22.032,2.0,12.096,0.0,14.04,28.512,76.464,19.872,15.12,22.032,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
41319cc156df11ef948128c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,6,10,9,9,7379.684,1625.018,952.306,101.3,77.344,207.464,38.88,0.0,0.0,20.8,0.0,6.48,4.3,3.888,7.776,9.72,34.344,92.664,10.8,0.0,6.48,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
41319cc156df11ef948128c2dd2980ba,70,Dr. Ratio,80,Imaginary,Cruising in the Stellar Sea,80.0,6,9,9,9,3355.198,2699.718,1410.091,128.032,67.244,173.768,38.88,0.0,0.0,4.32,21.168,0.0,0.0,24.624,3.888,33.48,26.244,58.968,4.32,21.168,0.0,CRIT DMG,SPD,Imaginary DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
41319cc256df11efbd0228c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,6,10,10,10,2727.146,2545.821,1698.77,156.672,5.0,61.016,0.0,0.0,0.0,18.0,11.232,279.188,16.4,0.0,23.76,24.3,0.0,11.016,0.0,11.232,101.088,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
41319cc256df11efbd0228c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,4,10,10,10,4532.111,1736.912,1844.792,147.832,5.0,67.496,0.0,0.0,19.439,27.648,4.32,226.7,13.8,19.44,16.416,13.5,0.0,17.496,27.648,4.32,113.4,HP,SPD,DEF,Energy Regeneration Rate,"Iron Cavalry Against the Scourge, Flex",Fleet of the Ageless
41319cc256df11efbd0228c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,4,10,10,10,2600.404,3040.403,931.44,103.3,32.216,162.358,46.88,0.0,0.0,0.0,18.576,0.0,2.3,12.096,0.0,9.72,27.216,31.104,0.0,18.576,0.0,CRIT DMG,ATK,Lightning DMG Boost,ATK,,Izumo Gensei and Takama Divine Realm
41319cc256df11efbd0228c2dd2980ba,70,Gallagher,80,Fire,Multiplication,60.0,4,10,6,12,4447.449,1293.28,634.077,147.612,19.256,50.0,0.0,34.561,19.439,39.664,8.208,93.252,18.7,26.784,18.576,8.64,14.256,0.0,11.664,8.208,47.952,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
41319cc256df11efbd0228c2dd2980ba,70,Luocha,70,Imaginary,Multiplication,80.0,4,8,5,8,3718.138,2423.416,840.877,138.992,7.916,50.0,0.0,44.561,19.439,25.552,12.096,5.832,6.9,27.216,22.896,28.08,2.916,0.0,15.552,12.096,5.832,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Passerby of Wandering Cloud",Broken Keel
41319cc256df11efbd0228c2dd2980ba,70,Silver Wolf,80,Quantum,In the Name of the World,70.0,4,10,10,8,3426.666,2148.248,1077.259,154.252,17.312,50.0,46.88,0.0,19.439,15.552,73.728,25.272,15.8,17.28,32.4,23.22,12.312,0.0,15.552,12.528,25.272,Effect Hit Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Flex",Fleet of the Ageless
41319cc256df11efbd0228c2dd2980ba,70,Sparkle,76,Quantum,But the Battle Isn't Over,80.0,4,10,10,10,5481.727,1595.636,1217.679,162.492,5.0,184.808,0.0,0.0,29.439,34.688,4.32,16.848,30.4,19.872,12.096,30.24,0.0,46.008,14.688,4.32,16.848,CRIT DMG,SPD,HP,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Flex",Broken Keel
41319cc256df11efbd0228c2dd2980ba,70,Trailblazer,80,Imaginary,Memories of the Past,70.0,6,11,12,12,3686.041,1684.004,1587.697,140.632,10.184,61.016,14.4,0.0,0.0,20.8,3.888,250.1,10.6,11.232,16.416,55.62,5.184,11.016,10.8,3.888,81.0,ATK,SPD,HP,Break Effect,"Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
41319cc456df11ef99e828c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,4,10,10,10,3549.591,3965.077,1121.544,135.532,52.092,127.496,8.0,0.0,0.0,4.32,11.232,32.4,9.5,26.352,0.0,34.56,43.092,17.496,4.32,11.232,32.4,ATK,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
41319cc456df11ef99e828c2dd2980ba,70,Black Swan,80,Wind,Eyes of the Prey,80.0,6,8,9,10,3251.279,2924.74,1038.129,134.832,13.1,50.0,53.28,0.0,0.0,23.328,117.392,23.328,7.8,19.44,43.2,19.98,8.1,0.0,23.328,24.192,23.328,Effect Hit Rate,SPD,Wind DMG Boost,ATK,Prisoner in Deep Confinement,Pan-Cosmic Commercial Enterprise
41319cc456df11ef99e828c2dd2980ba,70,Kafka,80,Lightning,Fermata,80.0,4,8,9,8,3243.091,3484.35,918.835,135.632,10.508,61.016,38.88,0.0,0.0,8.208,44.352,77.36,10.6,8.208,19.44,4.32,5.508,11.016,8.208,26.352,45.36,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
41319cc456df11ef99e828c2dd2980ba,70,Trailblazer,80,Imaginary,Meshing Cogs,70.0,5,10,11,10,3459.162,1161.661,1003.52,145.232,14.72,85.64,14.4,0.0,0.0,13.888,39.744,150.948,15.2,0.0,15.12,4.86,9.72,35.64,3.888,39.744,16.848,HP,SPD,HP,Break Effect,"Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
41319cc456df11ef99e828c2dd2980ba,70,Trailblazer,80,Imaginary,Swordplay,70.0,7,11,7,9,2923.21,2364.482,1057.13,135.452,71.644,103.808,38.88,0.0,0.0,15.12,6.912,40.824,2.3,18.144,15.12,25.38,26.244,29.808,15.12,6.912,40.824,CRIT Rate,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
41319cc456df11ef99e828c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,The Moles Welcome You,80.0,6,10,10,10,3316.323,2276.175,815.067,125.626,68.97,70.995,58.217,0.0,0.0,10.541,11.232,28.512,7.2,0.0,31.968,29.7,19.57,20.995,10.541,11.232,28.512,CRIT Rate,SPD,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,
41319cc456df11ef99e828c2dd2980ba,70,Welt,80,Imaginary,In the Name of the World,30.0,5,12,9,10,2689.712,1638.113,835.429,133.932,46.148,68.144,63.28,0.0,19.439,34.24,25.984,0.0,6.9,27.216,29.376,19.98,8.748,18.144,30.24,15.984,0.0,CRIT Rate,SPD,Imaginary DMG Boost,Energy Regeneration Rate,Wastelander of Banditry Desert,Pan-Cosmic Commercial Enterprise
41319cc456df11ef99e828c2dd2980ba,70,Himeko,80,Fire,Geniuses' Repose,80.0,4,8,8,8,2089.276,2651.604,1048.195,102.632,35.68,61.664,61.28,0.0,0.0,13.888,11.232,24.624,2.6,4.32,15.552,23.22,17.496,11.664,3.888,11.232,24.624,CRIT Rate,SPD,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
41319cc556df11efbd5b28c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,4,10,6,10,9061.497,1331.854,1339.246,149.432,29.532,108.32,0.0,0.0,12.0,64.064,15.552,10.368,18.4,19.44,3.456,14.58,5.832,58.32,44.064,15.552,10.368,HP,SPD,HP,HP,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
41319cc556df11efbd5b28c2dd2980ba,70,Clara,80,Physical,Something Irreplaceable,80.0,6,10,10,10,3424.279,3844.012,882.0,94.6,74.236,139.424,63.28,0.0,0.0,30.24,7.776,12.312,4.6,0.0,16.416,0.0,28.836,89.424,30.24,7.776,12.312,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
41319cc556df11efbd5b28c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,6561.199,1731.049,1072.804,138.932,63.088,179.6,38.88,0.0,0.0,13.456,12.096,0.0,16.9,19.008,22.464,29.16,20.088,64.8,3.456,12.096,0.0,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
41319cc556df11efbd5b28c2dd2980ba,70,Bailu,60,Lightning,,,1,1,1,1,1068.144,455.532,392.7,98.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
41319cc556df11efbd5b28c2dd2980ba,70,Hook,60,Fire,,,2,3,3,3,1085.28,499.8,285.6,94.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
41319cc756df11ef853b28c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,4,10,10,10,3139.258,3755.517,1271.693,136.232,11.48,61.016,38.88,0.0,0.0,27.648,34.848,41.472,11.2,3.456,26.352,24.3,6.48,11.016,27.648,16.848,41.472,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
41319cc756df11ef853b28c2dd2980ba,70,Sparkle,75,Quantum,Dance! Dance! Dance!,80.0,1,10,10,10,3639.783,1356.27,1303.342,163.092,14.072,156.944,0.0,0.0,19.439,35.984,6.912,10.368,31.0,15.984,4.32,43.74,9.072,18.144,15.984,6.912,10.368,CRIT DMG,SPD,Physical DMG Boost,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
41319cc756df11ef853b28c2dd2980ba,70,Black Swan,80,Wind,Reforged Remembrance,80.0,6,10,10,10,3530.991,3421.873,1054.242,152.032,34.16,55.832,14.4,0.0,0.0,0.0,127.392,35.64,25.0,26.784,20.736,9.18,29.16,5.832,0.0,24.192,35.64,Effect Hit Rate,SPD,ATK,ATK,Prisoner in Deep Confinement,Pan-Cosmic Commercial Enterprise
41319cc756df11ef853b28c2dd2980ba,70,Fu Xuan,80,Quantum,Day One of My New Life,80.0,2,10,5,10,6474.24,1334.278,1533.78,146.832,28.656,72.68,0.0,0.0,19.439,42.464,7.776,0.0,15.8,15.12,10.8,15.66,14.256,22.68,22.464,7.776,0.0,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Messenger Traversing Hackerspace",Broken Keel
41319cc756df11ef853b28c2dd2980ba,70,Ruan Mei,80,Ice,Meshing Cogs,80.0,2,10,10,10,3181.827,1439.821,1357.108,144.872,51.98,66.848,0.0,0.0,24.439,19.872,6.912,171.884,4.6,28.08,11.232,9.72,14.58,16.848,19.872,6.912,118.584,CRIT Rate,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
41319cc756df11ef853b28c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,5,10,10,10,2927.536,4158.865,1069.304,101.0,70.236,204.608,8.0,0.0,0.0,4.32,7.344,23.976,0.0,0.0,6.912,10.26,28.836,94.608,4.32,7.344,23.976,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
41319cc956df11efaaa428c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,1,10,10,10,3064.588,2354.198,1581.055,151.172,11.48,61.664,0.0,0.0,0.0,48.672,7.344,249.38,10.9,15.552,7.776,15.12,6.48,11.664,30.672,7.344,71.28,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
41319cc956df11efaaa428c2dd2980ba,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,1,10,10,10,4780.132,1634.188,1512.545,149.832,14.072,62.96,0.0,0.0,19.439,28.512,14.688,206.412,15.8,0.0,7.776,18.9,9.072,12.96,28.512,14.688,77.112,HP,SPD,HP,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
41319cc956df11efaaa428c2dd2980ba,70,Sparkle,80,Quantum,But the Battle Isn't Over,80.0,1,10,10,10,4317.788,1593.734,1532.125,145.892,5.0,224.984,0.0,0.0,29.439,31.232,27.648,17.496,13.8,6.912,10.8,0.0,0.0,86.184,11.232,27.648,17.496,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
41319cc956df11efaaa428c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,3,10,10,10,3632.137,4007.959,969.319,140.032,5.0,85.64,38.88,0.0,0.0,27.648,33.552,0.0,15.0,18.144,45.36,0.0,0.0,35.64,27.648,15.552,0.0,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Space Sealing Station
41319cc956df11efaaa428c2dd2980ba,70,Blade,80,Wind,A Secret Vow,80.0,5,9,9,10,6822.034,1551.34,825.908,129.232,69.388,155.624,0.0,0.0,0.0,17.344,0.0,17.496,7.2,20.736,8.208,0.0,11.988,105.624,7.344,0.0,17.496,CRIT Rate,SPD,HP,HP,Longevous Disciple,Rutilant Arena
41319cc956df11efaaa428c2dd2980ba,70,Silver Wolf,80,Quantum,Incessant Rain,80.0,3,10,10,9,3197.385,2099.366,1148.561,138.032,37.4,119.984,52.08,0.0,19.439,0.0,95.2,29.16,6.0,14.688,8.64,18.36,0.0,69.984,0.0,43.2,29.16,CRIT Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
41319cc956df11efaaa428c2dd2980ba,70,Trailblazer,80,Imaginary,Memories of the Past,70.0,1,8,8,8,4174.761,1250.426,1763.48,134.332,10.832,68.144,3.2,0.0,19.439,25.552,15.12,188.804,4.3,23.328,10.8,9.72,5.832,18.144,15.552,15.12,63.504,HP,SPD,DEF,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
41319ccb56df11ef9a0328c2dd2980ba,70,Lynx,80,Quantum,Perfect Timing,80.0,3,11,9,9,6171.358,2044.798,1191.813,106.0,13.424,55.832,0.0,34.561,0.0,68.784,4.32,17.496,6.0,30.24,31.104,9.18,8.424,5.832,26.784,4.32,17.496,Outgoing Healing Boost,HP,ATK,HP,"Guard of Wuthering Snow, Longevous Disciple",
41319ccb56df11ef9a0328c2dd2980ba,70,Luocha,80,Imaginary,Time Waits for No One,80.0,4,9,7,10,5254.931,2903.046,969.829,133.232,21.2,55.832,0.0,48.561,19.439,26.352,39.312,0.0,7.2,15.552,16.416,0.0,16.2,5.832,26.352,39.312,0.0,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Longevous Disciple, Musketeer of Wild Wheat",Fleet of the Ageless
41319ccb56df11ef9a0328c2dd2980ba,70,Fu Xuan,80,Quantum,Trend of the Universal Market,80.0,2,9,9,9,8035.959,1294.04,1574.398,131.632,21.316,68.144,0.0,0.0,0.0,25.552,11.664,33.696,6.6,22.896,3.456,19.44,2.916,18.144,15.552,11.664,33.696,HP,SPD,HP,HP,Guard of Wuthering Snow,
41319ccb56df11ef9a0328c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,2,9,10,9,3636.602,3809.618,1018.402,160.932,14.072,50.0,38.88,0.0,0.0,0.0,34.848,22.032,29.9,23.76,23.76,5.4,9.072,0.0,0.0,16.848,22.032,ATK,SPD,Lightning DMG Boost,ATK,"Messenger Traversing Hackerspace, Prisoner in Deep Confinement",Space Sealing Station
41319ccb56df11ef9a0328c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,4061.716,2035.674,1217.585,155.152,13.424,50.0,8.0,0.0,19.439,15.552,120.208,24.624,16.7,4.32,12.096,34.56,8.424,0.0,15.552,19.008,24.624,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",
41319ccb56df11ef9a0328c2dd2980ba,70,Robin,80,Physical,But the Battle Isn't Over,80.0,5,9,9,9,3894.174,3404.368,1173.43,155.152,13.748,96.656,0.0,0.0,29.439,3.888,10.8,0.0,17.0,7.776,18.576,23.76,8.748,46.656,3.888,10.8,0.0,ATK,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Prisoner in Deep Confinement",Space Sealing Station
41319ccb56df11ef9a0328c2dd2980ba,70,Topaz & Numby,80,Fire,Swordplay,80.0,5,9,9,9,3165.439,2729.791,828.108,116.6,62.584,164.048,54.88,0.0,0.0,7.344,14.256,12.312,0.0,8.208,30.24,4.32,37.584,49.248,7.344,14.256,12.312,CRIT DMG,ATK,Fire DMG Boost,ATK,"Messenger Traversing Hackerspace, Flex",Inert Salsotto
41319ccb56df11ef9a0328c2dd2980ba,70,Ruan Mei,80,Ice,Memories of the Past,80.0,1,9,9,9,5229.948,1584.514,1137.783,145.172,16.016,73.328,0.0,0.0,19.439,32.896,0.0,148.38,4.9,25.92,8.64,15.12,11.016,23.328,22.896,0.0,55.08,HP,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
41319ccd56df11ef86e728c2dd2980ba,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,1,9,10,9,2799.863,2437.365,1719.917,169.372,10.508,50.0,0.0,0.0,0.0,25.776,15.552,239.66,29.1,3.888,10.8,25.92,5.508,0.0,7.776,15.552,61.56,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
41319ccd56df11ef86e728c2dd2980ba,70,Gallagher,80,Fire,Perfect Timing,80.0,2,11,8,11,3858.238,1498.768,1617.838,142.412,5.0,68.144,0.0,44.561,19.439,72.192,7.776,93.452,13.5,14.688,20.304,30.24,0.0,18.144,24.192,7.776,64.152,Outgoing Healing Boost,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Passerby of Wandering Cloud",Talia: Kingdom of Banditry
41319ccd56df11ef86e728c2dd2980ba,70,Ruan Mei,80,Ice,Memories of the Past,80.0,4,10,10,10,3177.348,1503.636,2164.255,160.972,11.156,56.48,0.0,0.0,19.439,0.0,23.328,216.22,20.7,7.344,0.0,4.32,6.156,6.48,0.0,23.328,106.92,DEF,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Watchmaker, Master of Dream Machinations",Fleet of the Ageless
41319ccd56df11ef86e728c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,5,10,10,10,2964.905,3463.06,982.018,136.932,76.716,170.264,8.0,0.0,0.0,22.032,0.0,47.952,10.9,3.456,0.0,17.82,35.316,60.264,22.032,0.0,47.952,CRIT Rate,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
41319ccd56df11ef86e728c2dd2980ba,70,Huohuo,80,Wind,Shared Feeling,80.0,1,10,10,8,4552.214,1476.998,1074.374,150.612,10.184,50.0,0.0,64.561,19.439,22.32,15.984,44.712,16.7,33.696,4.32,14.58,5.184,0.0,4.32,15.984,44.712,Outgoing Healing Boost,SPD,,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Passerby of Wandering Cloud",
41319ccd56df11ef86e728c2dd2980ba,70,Sparkle,80,Quantum,Past and Future,80.0,2,10,10,10,4352.788,1475.897,1427.077,132.092,22.172,206.192,0.0,0.0,19.439,44.992,19.008,11.664,0.0,20.736,12.528,5.4,17.172,67.392,34.992,19.008,11.664,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,
41319ccd56df11ef86e728c2dd2980ba,70,Jingliu,80,Ice,On the Fall of an Aeon,80.0,4,10,10,10,3886.516,2360.526,973.026,132.032,47.668,192.924,48.88,0.0,0.0,7.776,0.0,40.824,2.0,12.096,18.576,0.0,34.668,40.824,7.776,0.0,40.824,CRIT DMG,SPD,Ice DMG Boost,ATK,Hunter of Glacial Forest,Rutilant Arena
41319ccd56df11ef86e728c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,5,10,10,9,4486.206,2104.526,1304.549,160.532,7.592,65.552,8.0,0.0,19.439,18.64,77.44,11.016,28.5,35.424,23.76,10.8,2.592,15.552,8.64,19.44,11.016,HP,SPD,DEF,Energy Regeneration Rate,Eagle of Twilight Line,Broken Keel
41319cce56df11ef8fb528c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,4,10,6,10,9450.159,1366.724,1604.893,142.832,35.364,68.144,0.0,0.0,12.0,32.528,4.32,0.0,17.8,19.872,11.664,32.94,11.664,18.144,12.528,4.32,0.0,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
41319cce56df11ef8fb528c2dd2980ba,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3399.611,3661.509,911.814,105.3,64.728,179.984,46.88,0.0,0.0,15.552,7.776,11.664,4.3,19.872,19.008,0.0,23.328,69.984,15.552,7.776,11.664,CRIT Rate,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
41319cce56df11ef8fb528c2dd2980ba,70,Sparkle,80,Quantum,Dance! Dance! Dance!,70.0,4,10,10,9,4312.458,1499.491,1047.452,134.332,13.1,162.128,0.0,0.0,19.439,38.576,16.848,23.976,8.3,31.536,26.784,22.68,8.1,23.328,18.576,16.848,23.976,CRIT DMG,SPD,Imaginary DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,Broken Keel
41319cce56df11ef8fb528c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,6,10,10,10,3231.923,3612.987,1326.387,131.932,26.06,88.88,38.88,0.0,0.0,16.416,42.192,10.368,6.9,7.776,18.576,25.38,21.06,38.88,16.416,24.192,10.368,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
