uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,relic,ornament
05ab4c60219f11ee8d8828c2dd2980ba,62,Dan Heng,70,The Hunt,River Flows in Spring,70.0,6,10,8,8,2265.665,1668.513,859.131,119.632,54.99,68.144,51.817,0.0,0.0,7.776,28.944,39.528,Eagle of Twilight Line,Inert Salsotto
05ab4c61219f11eeb9fe28c2dd2980ba,60,Seele,70,The Hunt,In the Night,70.0,5,7,7,7,2798.905,3308.711,810.242,117.0,82.616,100.236,10.0,0.0,0.0,38.016,33.264,11.664,Genius of Brilliant Stars,Space Sealing Station
05ab4c61219f11eeb9fe28c2dd2980ba,60,Silver Wolf,70,Nihility,Incessant Rain,70.0,4,4,5,4,3776.179,1643.115,901.524,114.2,5.0,102.936,52.08,0.0,0.0,14.688,75.299,106.92,Genius of Brilliant Stars,Celestial Differentiator
05ab4c61219f11eeb9fe28c2dd2980ba,60,Bronya,70,Harmony,Chorus,70.0,2,4,4,4,3265.866,1090.755,894.019,99.0,13.748,72.148,18.0,0.0,5.0,10.886,7.344,23.328,Eagle of Twilight Line,Sprightly Vonwacq
05ab4c62219f11eea7bd28c2dd2980ba,61,Silver Wolf,80,Nihility,Incessant Rain,80.0,3,8,8,8,3344.679,2520.794,1323.018,109.3,13.424,55.184,50.348,0.0,19.439,7.776,107.85,23.328,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c62219f11eea7bd28c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,4,9,9,9,3024.092,3438.818,1094.819,129.1,67.742,114.824,48.88,0.0,0.0,0.0,12.096,0.0,Genius of Brilliant Stars,Inert Salsotto
05ab4c62219f11eea7bd28c2dd2980ba,61,Bailu,79,Abundance,Post-Op Conversation,80.0,2,8,8,8,6449.831,1390.978,1158.875,98.0,23.403,73.976,0.0,33.003,14.0,39.376,3.11,10.368,Passerby of Wandering Cloud,Fleet of the Ageless
05ab4c62219f11eea7bd28c2dd2980ba,61,Gepard,79,Preservation,We Are Wildfire,70.0,3,4,8,6,2895.741,1288.887,2388.939,98.9,21.33,63.478,11.2,0.0,19.439,25.725,6.912,11.016,Knight of Purity Palace,
05ab4c63219f11eea2ed28c2dd2980ba,60,Seele,80,The Hunt,Sleep Like the Dead,80.0,4,7,8,7,3217.841,3004.197,1067.831,127.5,59.332,144.435,48.88,0.0,0.0,11.232,12.096,5.832,Genius of Brilliant Stars,Inert Salsotto
05ab4c63219f11eea2ed28c2dd2980ba,60,Gepard,79,Preservation,Landau's Choice,80.0,3,4,7,4,3021.884,1382.481,3328.681,95.9,36.134,87.584,11.2,0.0,0.0,30.909,15.984,8.294,Knight of Purity Palace,Inert Salsotto
05ab4c63219f11eea2ed28c2dd2980ba,60,Jing Yuan,79,Erudition,Geniuses' Repose,80.0,2,6,5,7,3048.715,2757.131,1340.114,107.9,44.583,90.824,48.88,0.0,13.996,4.32,15.12,12.312,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab4c63219f11eea2ed28c2dd2980ba,60,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,60.0,1,3,4,3,1971.517,1173.69,674.644,113.332,10.832,66.848,10.0,0.0,0.0,0.0,69.984,28.512,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c64219f11ee893c28c2dd2980ba,65,Seele,80,The Hunt,In the Night,80.0,7,12,12,12,3410.775,3251.714,1216.106,117.6,52.708,166.664,48.88,0.0,0.0,7.776,0.0,29.16,Genius of Brilliant Stars,Inert Salsotto
05ab4c64219f11ee893c28c2dd2980ba,65,Welt,80,Nihility,In the Name of the World,80.0,5,7,7,7,3241.298,2956.843,1201.397,104.0,51.98,103.136,43.878,0.0,0.0,11.776,32.032,27.864,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab4c64219f11ee893c28c2dd2980ba,65,Bronya,80,Harmony,But the Battle Isn't Over,80.0,5,8,8,7,3343.849,1592.197,1425.171,133.632,29.624,135.358,58.348,0.0,34.439,7.456,19.44,0.0,Eagle of Twilight Line,Sprightly Vonwacq
05ab4c64219f11ee893c28c2dd2980ba,65,Clara,80,Destruction,Something Irreplaceable,80.0,5,8,8,8,3845.42,3499.38,917.987,92.0,46.437,98.6,40.348,0.0,0.0,23.76,8.208,10.368,Guard of Wuthering Snow,Inert Salsotto
05ab4c65219f11eea32428c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,2521.33,2966.849,1041.95,131.426,52.73,149.557,48.88,0.0,0.0,3.456,9.331,9.331,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Space Sealing Station
05ab4c65219f11eea32428c2dd2980ba,61,Bronya,71,Harmony,Past and Future,73.0,3,8,8,6,3806.553,1445.135,1083.297,124.032,13.1,203.716,11.2,0.0,10.731,37.696,23.328,5.832,Guard of Wuthering Snow,Celestial Differentiator
05ab4c65219f11eea32428c2dd2980ba,61,Trailblazer,71,Preservation,We Are Wildfire,60.0,5,8,9,8,3172.315,1337.522,2389.11,100.8,12.517,55.184,0.0,0.0,0.0,20.65,6.221,5.184,"Guard of Wuthering Snow, Knight of Purity Palace",Fleet of the Ageless
05ab4c65219f11eea32428c2dd2980ba,61,Welt,69,Nihility,Good Night and Sleep Well,70.0,4,7,6,6,2401.195,2611.462,865.231,115.02,28.198,74.106,40.348,0.0,0.0,14.022,25.747,5.184,Musketeer of Wild Wheat,Belobog of the Architects
05ab4c66219f11eeac7528c2dd2980ba,61,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,80.0,5,9,7,7,3688.684,1926.847,1024.214,132.032,42.584,80.456,39.017,0.0,0.0,0.0,76.208,77.112,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c66219f11eeac7528c2dd2980ba,61,Bronya,70,Harmony,Planetary Rendezvous,70.0,2,3,3,3,2840.532,1148.453,935.833,104.94,22.211,79.406,12.977,0.0,3.11,7.776,8.208,0.0,Musketeer of Wild Wheat,Fleet of the Ageless
05ab4c66219f11eeac7528c2dd2980ba,61,Seele,80,The Hunt,In the Night,70.0,3,6,5,6,2924.102,2632.159,912.973,121.6,71.824,94.18,10.0,0.0,0.0,0.0,14.688,5.184,Genius of Brilliant Stars,Inert Salsotto
05ab4c67219f11eeb42128c2dd2980ba,61,Silver Wolf,80,Nihility,Incessant Rain,80.0,6,12,12,10,3274.708,2738.321,1071.768,136.932,27.356,138.776,56.88,0.0,0.0,0.0,55.664,46.008,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c67219f11eeb42128c2dd2980ba,61,Sushang,70,The Hunt,In the Night,70.0,5,8,10,10,2143.958,1293.878,952.383,111.0,47.848,50.0,38.88,0.0,0.0,2.765,3.11,55.458,Thief of Shooting Meteor,Inert Salsotto
05ab4c67219f11eeb42128c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,5,8,9,8,2926.454,3061.067,963.478,128.5,71.5,168.924,48.88,0.0,0.0,0.0,15.552,11.016,Genius of Brilliant Stars,Inert Salsotto
05ab4c68219f11ee95d328c2dd2980ba,60,Seele,76,The Hunt,Cruising in the Stellar Sea,79.0,3,7,8,8,3797.765,2465.582,1243.704,125.1,55.668,161.596,48.88,0.0,0.0,0.0,7.344,6.48,Genius of Brilliant Stars,Celestial Differentiator
05ab4c68219f11ee95d328c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,2,7,7,7,3177.837,1851.316,904.585,132.432,11.48,61.016,13.2,0.0,0.0,0.0,133.872,53.136,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c68219f11ee95d328c2dd2980ba,60,Trailblazer,70,Preservation,Moment of Victory,70.0,4,8,6,8,2892.824,1706.869,3340.199,103.9,16.34,67.496,0.0,0.0,0.0,6.566,67.718,27.864,Knight of Purity Palace,Belobog of the Architects
05ab4c68219f11ee95d328c2dd2980ba,60,Welt,70,Nihility,Eyes of the Prey,70.0,2,7,6,6,3316.414,2489.753,1228.076,106.9,19.58,50.0,56.88,0.0,0.0,7.456,68.448,27.864,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab4c69219f11ee847728c2dd2980ba,61,Seele,75,The Hunt,In the Night,78.0,5,8,8,8,2964.216,2672.955,1043.398,135.832,40.072,109.308,25.427,0.0,0.0,14.688,0.0,5.184,Genius of Brilliant Stars,Inert Salsotto
05ab4c69219f11ee847728c2dd2980ba,61,Jing Yuan,75,Erudition,Before Dawn,80.0,1,8,8,8,3238.106,2684.173,1297.766,100.8,74.572,106.477,42.348,0.0,0.0,11.318,7.776,0.0,Band of Sizzling Thunder,Inert Salsotto
05ab4c69219f11ee847728c2dd2980ba,61,Clara,60,Destruction,On the Fall of an Aeon,60.0,4,6,6,6,2352.996,1588.639,796.722,94.9,48.834,55.184,18.627,0.0,0.0,15.552,7.776,5.832,"Guard of Wuthering Snow, Musketeer of Wild Wheat",Inert Salsotto
05ab4c6a219f11eea35428c2dd2980ba,61,Jing Yuan,80,Erudition,Before Dawn,80.0,4,5,6,6,3273.298,2773.545,1385.61,142.432,66.68,92.48,48.88,0.0,0.0,19.872,0.0,23.976,Band of Sizzling Thunder,Inert Salsotto
05ab4c6a219f11eea35428c2dd2980ba,61,Seele,70,The Hunt,In the Night,70.0,4,6,6,6,3127.603,2090.157,786.956,123.8,67.064,68.484,35.878,0.0,5.0,14.429,3.888,22.68,Genius of Brilliant Stars,Sprightly Vonwacq
05ab4c6a219f11eea35428c2dd2980ba,61,Gepard,80,Preservation,Moment of Victory,80.0,3,3,4,4,5467.766,1980.877,3636.944,102.1,5.0,62.312,16.0,0.0,0.0,10.0,27.456,23.976,Knight of Purity Palace,Belobog of the Architects
05ab4c6a219f11eea35428c2dd2980ba,61,Tingyun,70,Harmony,But the Battle Isn't Over,70.0,5,8,8,8,2645.537,2482.186,1004.016,143.646,14.85,82.141,3.2,0.0,10.0,6.221,7.776,21.643,Musketeer of Wild Wheat,Fleet of the Ageless
05ab4c6b219f11ee8ab428c2dd2980ba,60,Clara,70,Destruction,Something Irreplaceable,70.0,5,7,8,7,3262.796,1926.475,926.101,92.6,21.952,71.184,24.221,0.0,0.0,6.912,6.566,11.016,Champion of Streetwise Boxing,Celestial Differentiator
05ab4c6b219f11ee8ab428c2dd2980ba,60,Seele,80,The Hunt,In the Night,80.0,5,8,8,8,3368.309,2567.454,1054.898,126.2,58.4,157.908,48.88,0.0,0.0,8.208,0.0,70.632,Genius of Brilliant Stars,Space Sealing Station
05ab4c6b219f11ee8ab428c2dd2980ba,60,Jing Yuan,80,Erudition,The Birth of the Self,80.0,5,8,8,8,3077.185,2684.553,1012.151,99.0,45.944,72.68,10.0,0.0,0.0,26.352,15.552,22.032,Band of Sizzling Thunder,Inert Salsotto
05ab4c6c219f11eebe1e28c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,4,7,7,7,2895.662,3178.341,1012.166,119.3,28.832,188.812,48.88,0.0,0.0,14.256,22.896,23.328,Genius of Brilliant Stars,Celestial Differentiator
05ab4c6c219f11eebe1e28c2dd2980ba,61,Welt,71,Nihility,Resolution Shines As Pearls of Sweat,70.0,4,6,6,6,3116.317,2511.573,836.527,125.8,27.032,50.0,54.703,0.0,0.0,23.44,50.112,17.496,Wastelander of Banditry Desert,Space Sealing Station
05ab4c6c219f11eebe1e28c2dd2980ba,61,Yanqing,70,The Hunt,Cruising in the Stellar Sea,70.0,4,6,6,6,2620.476,2272.984,869.634,109.0,28.932,155.624,24.221,0.0,0.0,7.776,8.64,18.792,Hunter of Glacial Forest,Fleet of the Ageless
05ab4c6c219f11eebe1e28c2dd2980ba,61,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,4,6,6,6,2729.07,1620.521,972.071,111.432,25.956,122.894,37.994,0.0,0.0,0.0,7.344,44.712,Band of Sizzling Thunder,Celestial Differentiator
05ab4c6d219f11eeb71928c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,2872.046,2797.788,979.946,121.9,63.992,189.012,48.88,0.0,0.0,3.456,16.848,20.736,Genius of Brilliant Stars,Inert Salsotto
05ab4c6d219f11eeb71928c2dd2980ba,61,Trailblazer,70,Preservation,We Are Wildfire,60.0,3,7,6,9,2295.965,1034.499,3040.968,95.0,28.328,50.0,0.0,0.0,0.0,10.454,30.154,5.832,Knight of Purity Palace,Belobog of the Architects
05ab4c6d219f11eeb71928c2dd2980ba,61,Himeko,70,Erudition,The Birth of the Self,60.0,3,7,6,7,2520.416,2385.234,762.748,96.0,53.111,73.328,21.2,0.0,0.0,20.304,23.328,23.328,Firesmith of Lava-Forging,Inert Salsotto
05ab4c6d219f11eeb71928c2dd2980ba,61,Bronya,70,Harmony,But the Battle Isn't Over,60.0,1,7,7,6,3220.135,1777.78,1076.103,99.0,15.174,154.279,8.0,0.0,10.0,7.085,10.886,11.016,"Genius of Brilliant Stars, Musketeer of Wild Wheat",
05ab4c6e219f11ee9a8828c2dd2980ba,62,Jing Yuan,80,Erudition,The Seriousness of Breakfast,70.0,2,3,4,9,2997.89,3433.112,1141.278,99.0,90.448,88.232,10.0,0.0,0.0,7.776,7.344,36.288,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab4c6e219f11ee9a8828c2dd2980ba,62,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,2,7,8,4,2908.276,3146.602,1098.161,142.032,49.188,115.472,42.348,0.0,0.0,7.776,14.688,36.936,Genius of Brilliant Stars,Space Sealing Station
05ab4c6e219f11ee9a8828c2dd2980ba,62,Yanqing,70,The Hunt,Only Silence Remains,70.0,2,4,3,4,2306.03,3081.8,892.914,117.54,56.74,66.2,8.0,0.0,0.0,0.0,21.341,16.848,Musketeer of Wild Wheat,Inert Salsotto
05ab4c6e219f11ee9a8828c2dd2980ba,62,Bailu,70,Abundance,Cornucopia,70.0,2,5,5,3,5328.548,1086.971,879.747,98.0,12.646,74.624,0.0,28.358,0.0,7.344,7.776,5.832,Passerby of Wandering Cloud,Fleet of the Ageless
05ab4c6f219f11ee9bf128c2dd2980ba,62,Seele,80,The Hunt,In the Night,70.0,5,8,8,8,2997.109,2616.279,1161.689,140.032,67.712,134.712,48.88,0.0,0.0,7.344,16.848,12.312,Genius of Brilliant Stars,Celestial Differentiator
05ab4c6f219f11ee9bf128c2dd2980ba,62,Silver Wolf,80,Nihility,Incessant Rain,50.0,4,8,7,6,2252.794,1687.814,1096.424,129.632,37.4,55.184,37.285,0.0,16.174,12.096,89.67,37.973,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c6f219f11ee9bf128c2dd2980ba,62,Gepard,80,Preservation,Landau's Choice,60.0,5,8,8,8,3125.071,1199.245,2147.841,94.0,5.0,89.787,16.0,0.0,16.174,10.0,21.082,28.771,Knight of Purity Palace,Belobog of the Architects
05ab4c6f219f11ee9bf128c2dd2980ba,62,Natasha,80,Abundance,Time Waits for No One,50.0,6,10,10,10,3713.88,1113.452,1124.232,110.232,11.156,50.0,25.817,12.0,8.585,21.232,3.456,17.496,Guard of Wuthering Snow,Fleet of the Ageless
05ab4c70219f11eeaac128c2dd2980ba,61,Silver Wolf,75,Nihility,Before the Tutorial Mission Starts,70.0,2,6,6,6,2816.915,1732.829,1025.751,132.732,18.932,50.0,45.548,0.0,17.262,7.344,98.038,52.488,Genius of Brilliant Stars,Space Sealing Station
05ab4c70219f11eeaac128c2dd2980ba,61,Asta,70,Harmony,Memories of the Past,74.0,3,8,8,8,2720.59,1347.663,1144.512,122.426,31.857,81.493,55.726,0.0,16.174,11.664,6.912,79.451,Firesmith of Lava-Forging,
05ab4c70219f11eeaac128c2dd2980ba,61,Seele,80,The Hunt,Swordplay,80.0,5,7,7,7,2955.513,2784.92,981.795,122.5,60.304,114.176,35.878,0.0,0.0,22.982,12.096,21.643,Genius of Brilliant Stars,Inert Salsotto
05ab4c71219f11ee8aab28c2dd2980ba,64,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,3130.958,3865.334,1084.466,122.2,69.556,162.776,10.0,0.0,0.0,7.776,16.848,0.0,Genius of Brilliant Stars,Inert Salsotto
05ab4c71219f11ee8aab28c2dd2980ba,64,Jing Yuan,80,Erudition,Before Dawn,80.0,5,8,8,8,3059.346,2889.246,1248.849,99.0,57.673,97.016,31.462,0.0,0.0,7.776,15.12,30.456,Band of Sizzling Thunder,Inert Salsotto
05ab4c71219f11ee8aab28c2dd2980ba,64,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,80.0,2,5,5,5,2533.584,2189.393,1050.813,109.0,40.316,54.666,25.427,0.0,0.0,25.229,63.456,15.552,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c72219f11eebd8b28c2dd2980ba,60,Seele,77,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,2862.063,2770.781,953.206,119.3,59.992,134.653,35.878,0.0,0.0,3.456,3.11,17.496,Genius of Brilliant Stars,Inert Salsotto
05ab4c72219f11eebd8b28c2dd2980ba,60,Gepard,70,Preservation,Landau's Choice,60.0,1,2,6,2,2892.09,1006.274,1837.073,118.132,13.748,64.515,3.2,0.0,19.439,11.776,0.0,14.774,Knight of Purity Palace,
05ab4c72219f11eebd8b28c2dd2980ba,60,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,4,7,7,8,3006.05,2006.365,930.335,105.3,63.116,68.144,48.88,0.0,0.0,16.848,22.464,48.211,Band of Sizzling Thunder,Inert Salsotto
05ab4c72219f11eebd8b28c2dd2980ba,60,Himeko,50,Erudition,Night on the Milky Way,30.0,2,3,3,3,1260.6,774.187,428.94,96.0,15.627,61.016,9.421,0.0,0.0,7.344,3.888,48.848,Thief of Shooting Meteor,
05ab4c73219f11ee819a28c2dd2980ba,60,Welt,70,Nihility,In the Name of the World,20.0,3,7,7,6,2723.879,1234.269,858.244,108.9,34.16,66.0,43.817,0.0,0.0,7.888,12.096,23.328,Wastelander of Banditry Desert,Celestial Differentiator
05ab4c73219f11ee819a28c2dd2980ba,60,Clara,70,Destruction,Something Irreplaceable,40.0,4,8,8,8,2514.331,2414.002,678.216,98.9,16.34,155.624,52.526,0.0,0.0,19.44,15.12,29.16,Champion of Streetwise Boxing,
05ab4c73219f11ee819a28c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,2,6,6,6,3008.511,2070.375,956.648,120.8,10.508,62.312,13.2,0.0,0.0,11.664,95.904,6.48,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab4c74219f11eea79b28c2dd2980ba,60,Jing Yuan,80,Erudition,Before Dawn,80.0,1,8,8,9,3585.093,3387.44,995.558,103.3,57.4,211.064,48.88,0.0,0.0,14.688,12.528,23.328,Band of Sizzling Thunder,Inert Salsotto
05ab4c74219f11eea79b28c2dd2980ba,60,Dan Heng,50,The Hunt,Swordplay,50.0,3,4,4,4,1108.8,621.36,442.35,110.0,5.0,50.0,3.2,0.0,0.0,0.0,0.0,0.0,,
05ab4c74219f11eea79b28c2dd2980ba,60,Gepard,70,Preservation,Day One of My New Life,30.0,1,5,6,6,2681.532,889.764,2267.546,92.0,20.552,68.792,3.2,0.0,19.439,20.416,8.208,0.0,Knight of Purity Palace,Belobog of the Architects
05ab4c75219f11eea57c28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,6,10,9,10,3159.013,2907.058,1143.309,133.7,54.596,163.74,38.88,0.0,0.0,14.688,15.12,6.48,Musketeer of Wild Wheat,Inert Salsotto
05ab4c75219f11eea57c28c2dd2980ba,61,Bailu,76,Abundance,Cornucopia,70.0,5,8,8,8,6260.664,1208.876,1136.715,104.9,5.0,73.976,0.0,44.561,0.0,11.776,11.664,14.126,Passerby of Wandering Cloud,Fleet of the Ageless
05ab4c75219f11eea57c28c2dd2980ba,61,Tingyun,70,Harmony,But the Battle Isn't Over,70.0,5,8,7,6,2176.179,2367.779,965.028,143.752,16.664,73.328,0.0,0.0,34.439,31.19,11.232,19.699,Musketeer of Wild Wheat,Sprightly Vonwacq
05ab730b219f11ee906828c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,1,8,8,8,3598.516,1371.104,793.029,110.9,7.592,50.0,13.2,0.0,0.0,12.096,93.178,37.195,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ab730b219f11ee906828c2dd2980ba,60,Qingque,60,Erudition,The Seriousness of Breakfast,60.0,4,6,6,6,1415.07,1166.302,649.215,98.0,7.916,59.072,3.2,0.0,0.0,2.333,0.0,3.888,,
05ab730b219f11ee906828c2dd2980ba,60,Herta,40,Erudition,Today Is Another Peaceful Day,60.0,3,5,3,3,1094.64,677.4,440.25,100.0,5.0,50.0,3.2,0.0,0.0,0.0,0.0,0.0,,
05ab730b219f11ee906828c2dd2980ba,60,Bailu,70,Abundance,Shared Feeling,70.0,2,8,8,8,4626.728,1184.79,1038.961,104.4,5.0,56.48,0.0,51.013,0.0,7.456,10.8,0.0,Passerby of Wandering Cloud,Fleet of the Ageless
05ab730c219f11ee860a28c2dd2980ba,61,Jing Yuan,80,Erudition,Before Dawn,80.0,4,8,10,9,3229.443,3385.609,1277.107,99.0,79.756,156.632,48.88,0.0,0.0,11.232,7.776,23.328,Band of Sizzling Thunder,Inert Salsotto
05ab730c219f11ee860a28c2dd2980ba,61,Tingyun,70,Harmony,But the Battle Isn't Over,70.0,2,9,9,6,2610.083,2608.906,1154.4,149.832,27.256,55.832,10.0,0.0,10.0,23.76,15.552,29.16,Band of Sizzling Thunder,Inert Salsotto
05ab730d219f11eeb49a28c2dd2980ba,65,Seele,80,The Hunt,In the Night,80.0,7,12,12,12,2771.6,3568.47,1089.197,115.0,82.304,164.72,48.88,0.0,0.0,4.32,3.456,29.808,Genius of Brilliant Stars,Space Sealing Station
05ab730d219f11eeb49a28c2dd2980ba,65,Silver Wolf,80,Nihility,Incessant Rain,80.0,5,10,8,8,2896.491,3046.654,1128.605,145.832,56.516,97.304,56.88,0.0,0.0,8.64,54.528,23.976,Genius of Brilliant Stars,Space Sealing Station
05ab730d219f11eeb49a28c2dd2980ba,65,Bronya,80,Harmony,But the Battle Isn't Over,80.0,4,10,10,6,5018.44,1592.346,1180.578,124.926,10.832,162.128,21.2,0.0,31.439,20.8,31.536,5.184,Eagle of Twilight Line,Fleet of the Ageless
05ab730d219f11eeb49a28c2dd2980ba,65,Jing Yuan,80,Erudition,Before Dawn,80.0,2,7,7,10,3029.85,3021.353,1202.029,133.232,63.88,197.624,48.88,0.0,0.0,4.32,11.232,22.032,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab730e219f11eeaa3728c2dd2980ba,61,Seele,75,The Hunt,Cruising in the Stellar Sea,78.0,6,9,9,9,2790.53,2152.71,1016.131,119.3,63.868,74.316,35.878,0.0,17.939,13.651,13.91,47.434,Genius of Brilliant Stars,Sprightly Vonwacq
05ab730e219f11eeaa3728c2dd2980ba,61,Clara,70,Destruction,On the Fall of an Aeon,60.0,5,7,7,8,2840.691,1906.463,1242.87,91.8,12.322,65.552,8.0,0.0,0.0,9.331,13.219,16.0,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Belobog of the Architects
05ab730e219f11eeaa3728c2dd2980ba,61,Welt,70,Nihility,Resolution Shines As Pearls of Sweat,60.0,6,9,9,8,2902.454,1673.713,983.132,105.2,15.822,129.089,56.88,0.0,0.0,8.32,20.822,22.81,Wastelander of Banditry Desert,Celestial Differentiator
05ab730e219f11eeaa3728c2dd2980ba,61,Bailu,71,Abundance,Post-Op Conversation,60.0,5,9,9,9,5365.36,1306.497,917.516,100.0,16.794,86.547,0.0,10.0,25.085,11.776,7.776,13.997,Passerby of Wandering Cloud,
05ab730f219f11ee986d28c2dd2980ba,60,Welt,75,Nihility,Loop,50.0,3,6,7,6,3119.953,1903.456,730.051,104.3,49.388,73.328,56.88,0.0,19.439,22.144,10.0,12.96,Wastelander of Banditry Desert,Pan-Galactic Commercial Enterprise
05ab730f219f11ee986d28c2dd2980ba,60,Silver Wolf,75,Nihility,Before the Tutorial Mission Starts,60.0,2,5,4,3,2647.787,1517.023,890.316,107.0,5.0,55.832,10.0,0.0,16.174,3.888,110.678,11.664,"Genius of Brilliant Stars, Guard of Wuthering Snow",Pan-Galactic Commercial Enterprise
05ab730f219f11ee986d28c2dd2980ba,60,Bronya,70,Harmony,But the Battle Isn't Over,60.0,2,5,6,4,3464.765,1444.898,879.444,104.2,12.776,137.431,21.2,0.0,10.0,3.456,7.344,40.176,Eagle of Twilight Line,Fleet of the Ageless
05ab7310219f11ee8f9f28c2dd2980ba,60,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,60.0,4,7,6,6,2647.296,1866.581,938.591,115.02,9.666,75.402,3.2,23.003,0.0,5.53,69.402,40.331,Musketeer of Wild Wheat,Fleet of the Ageless
05ab7310219f11ee8f9f28c2dd2980ba,60,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,5,8,8,8,3648.895,2602.243,1063.598,126.8,81.476,128.432,48.88,0.0,0.0,4.32,23.76,11.664,Genius of Brilliant Stars,Space Sealing Station
05ab7310219f11ee8f9f28c2dd2980ba,60,Jing Yuan,77,Erudition,Today Is Another Peaceful Day,70.0,4,7,6,6,2867.611,2849.609,868.335,103.6,24.884,143.96,42.348,0.0,0.0,19.44,18.576,34.344,Band of Sizzling Thunder,Inert Salsotto
05ab7311219f11ee9e5f28c2dd2980ba,61,Seele,79,The Hunt,In the Night,70.0,3,8,8,8,2682.919,2555.192,1025.962,144.632,65.02,179.292,48.88,0.0,0.0,7.344,19.44,10.368,Genius of Brilliant Stars,Inert Salsotto
05ab7311219f11ee9e5f28c2dd2980ba,61,Bronya,65,Harmony,"Carve the Moon, Weave the Clouds",60.0,3,8,8,4,2564.143,1540.719,854.615,107.54,7.592,145.44,17.421,0.0,5.0,19.984,20.995,0.0,Musketeer of Wild Wheat,Sprightly Vonwacq
05ab7311219f11ee9e5f28c2dd2980ba,61,Jing Yuan,70,Erudition,The Birth of the Self,70.0,1,8,7,9,3173.713,3041.085,955.046,124.032,59.876,147.2,10.0,0.0,0.0,16.416,7.344,6.48,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ab7312219f11eeb48528c2dd2980ba,60,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,3332.384,3521.008,1215.875,115.0,61.232,121.952,48.88,0.0,0.0,0.0,3.888,19.44,Genius of Brilliant Stars,Space Sealing Station
05ab7312219f11eeb48528c2dd2980ba,60,Bronya,80,Harmony,Past and Future,80.0,2,6,6,5,4239.693,1483.486,1343.545,104.94,7.074,131.09,42.08,0.0,0.0,10.195,29.354,9.331,Musketeer of Wild Wheat,Pan-Galactic Commercial Enterprise
05ab7312219f11eeb48528c2dd2980ba,60,Welt,69,Nihility,Good Night and Sleep Well,70.0,2,5,4,4,2975.022,1670.945,954.48,102.0,33.564,100.544,3.2,0.0,0.0,5.875,9.331,23.328,Musketeer of Wild Wheat,
05ab7312219f11eeb48528c2dd2980ba,60,Gepard,75,Preservation,Amber,60.0,2,3,6,6,2933.616,1097.811,2285.937,93.8,5.0,50.0,8.177,0.0,0.0,16.096,11.75,9.85,Knight of Purity Palace,Belobog of the Architects
05ab7313219f11eeb91f28c2dd2980ba,65,Jing Yuan,80,Erudition,Before Dawn,80.0,7,12,12,12,3446.434,3498.141,1170.644,99.0,69.712,193.592,48.88,0.0,0.0,0.0,20.304,21.384,Band of Sizzling Thunder,Inert Salsotto
